decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ
-44.5868562,1249106781804692640,0.0105986,223.8501211,-0.1146606,16.3487622,-1296.290037,-1315.2685219,156.7359002,-1328.9875615,2.0,23.1206413,-0.9946862
-44.5914822,1249106781804692542,30616.8585332,424.2285719,-589.260527,1696.1872629,116072.5735659,76013.0068798,238.2064076,31707.6448647,3.0,48225.9250075,98.8029836
-44.6374293,1249106781804692749,1.7600551,209.1406997,18.888158,197.328071,-991.7508975,-1147.0790551,145.3311464,-1386.4070396,2.0,279.0640343,0.5305389
-44.6447636,1249106781804692753,3.2053224,397.7591519,-68.5829661,511.7081057,-1572.5174307,-1905.0910409,267.7303373,-2595.9336421,2.0,723.664543,0.853766
-44.5921259,1249106781804692786,67878.9429942,346.789352,-2231.3707233,65803.6525817,79322.9009141,-17088.3405077,223.5853531,-52284.4042493,2.0,93060.4179347,214.7405635
-44.5919707,1249106781804692767,94844.2927089,378.3995324,-2049.3892632,27837.2034963,107275.0491997,15855.1879681,191.6441755,-28992.7427355,3.0,71996.5433506,207.090697
-44.575563,1249106781804692666,1.5183514,206.4481082,-3.9145667,140.7633265,1251.8790098,1048.4149223,115.7003358,902.6134403,3.0,175.7241861,-0.205557
-44.5577964,1249106781804692683,1.5563387,447.6463782,54725.2963345,399.6041773,-1830.6842272,-2109.2880164,305.2779477,-2629.8925817,2.0,565.1256471,0.3334074
-44.6037626,1249106781804692663,7.63623,270.9689893,17.688634,529.6843866,594.9576568,35.3830417,191.3749492,-464.4111164,2.0,749.0868433,1.955561
-44.6247896,1249106781804692665,323.2457846,677.9008462,-1034732.2791325,8620.8713712,-301486.0786217,-310534.3443564,478.906088,-318727.8213641,2.0,12191.7532126,16.9933651
-44.5868821,1249106781804692709,52.6413748,208.3668245,16.8998716,1072.3229468,1137.6544937,-102.8845698,145.9659256,-1006.9913998,2.0,1516.4936546,6.1342314
-44.634477,1249106781804692692,1.2187031,219.4181156,0.0010187,88.5531714,1447.3067321,1237.9614319,107.0048463,1142.9525285,4.0,147.7008787,-0.7401904
-44.4799898,1249106781804692240,13560.0087095,755.7358819,-161.8290921,16796.155486,243639.7938438,195901.3614332,434.3665431,130731.5098629,3.0,60920.6214053,63.1919139
-44.5197834,1249106781804692250,84.7440528,461.5641591,-151.0831809,3011.4977601,3575.3112278,154.3053575,324.0970493,-2447.6842923,2.0,4258.9009754,8.0442535
-44.6112019,1249106781804692255,291.5623958,319.5387227,-153.3884911,1633.3304806,-6641.877794,-9164.5416078,181.2857978,-14536.9013438,3.0,4167.4925596,8.7790164
-44.5504057,1249106781804692216,247190.2547731,928.0277513,962.9843913,70868.7445565,662010.608275,320471.8610688,287.4766654,124034.8939255,10.0,160153.4187858,128.5638113
-44.6276489,1249106781804692231,0.7364159,219.4294645,-0.2532567,27.9541656,1332.7431554,1224.8586403,123.6418587,1108.1236618,3.0,122.4150069,-0.7816285
-44.611406,1249106781804692232,30006.453331,384.5803332,-181.6843996,17012.6000796,58255.3766608,13223.4640736,213.3848216,-23520.2888777,3.0,43148.8560748,102.9678358
-44.6473213,1249106781804692289,0.7147158,210.5020485,0.6622954,126.8605146,-1035.4550021,-1130.4090282,145.234607,-1289.1760312,2.0,179.4078602,-0.4575871
-44.6489429,1249106781804692283,67.4802101,207.9800474,5.3976801,1148.6268225,1162.2680451,1.1270161,120.0376933,-1237.2811659,3.0,1200.1379653,4.360532
-44.6115173,1249106781804692284,12400.6016664,368.6495125,-176.0236963,29051.1249275,15603.8384395,-15753.454952,260.0571829,-42498.4114155,2.0,41084.4948747,106.6758411
-44.6296309,1249106781804692286,480115.609252,650.4888094,-18.5234668,114111.6150859,564310.1098393,184236.8120778,214.6275332,50075.4139044,8.0,186251.5080758,206.8531345
-44.6205342,1249106781804692287,0.1321659,215.8457042,-0.290427,55.630329,-1250.7253121,-1314.3277077,151.4419343,-1361.9859701,2.0,78.6731657,-0.9315114
-44.4998283,1249106781804692277,44.0849798,339.3505341,-7305385.1421599,1643.7115479,1187.7370862,327.6554433,217.6155636,-2099.6860095,2.0,2324.5591636,4.888155
-44.632118,1249106781804692280,328.3807542,317.8527991,-7.0831925,791.4781695,3555.5867332,770.5216701,127.6972593,-2073.6445173,6.0,2473.8576694,5.8390799
-44.4906197,1249106781804692145,0.5819106,463.0857173,9.4427229,249.9460477,-2307.2256226,-2539.5040087,326.8364217,-2807.1177179,2.0,353.4770905,-0.645126
-44.5274179,1249106781804692160,5353.1390117,389.1357617,-19892.2310455,20155.0770518,1137.1811581,-20937.3782344,274.2216419,-39172.9729455,2.0,28503.5833174,69.3983608
-44.5754397,1249106781804692298,0.6847704,300.4681381,0.894967,175.8321808,-1468.0520308,-1648.8002807,212.40076,-1819.7163924,2.0,248.6642548,-0.5609151
-44.6037427,1249106781804692178,48.1475708,303.9083485,0.9143973,843.2839165,790.5030685,-498.4144176,135.4406446,-1553.7786479,5.0,1070.6218706,2.7052398
-44.6321665,1249106781804692185,8.4772501,220.7817167,13.6377431,456.9488938,-1011.6925604,-1375.4892752,153.6466636,-1925.5903481,2.0,646.223323,1.9564035
-44.5553816,1249106781804692386,55.3570688,225.4088479,39.0269185,1191.5913797,1139.1234464,179.3734784,157.0945048,-1244.0593129,2.0,1685.1646899,6.203952
-44.4801913,1249106781804692390,6.052972,465.0333162,121.8051872,836.6049209,3473.3574227,2224.6087937,295.9185456,1800.147581,2.0,1183.1380255,1.3667061
-44.6002315,1249106781804692463,2.1477977,306.85257,108.8849718,325.0356327,-1217.637835,-1410.9601967,202.7603911,-1867.7091005,2.0,459.6698001,0.5245359
-44.4802859,1249106781804692438,21.3373163,436.5950306,2.4923497,524.7225738,478.058978,-1482.8356932,241.9824644,-2438.6879236,3.0,1554.8058106,1.8892406
-44.5661147,1249106781804692441,21.1431731,591.3679412,-66.9747492,2072.6508857,2438.5744857,-1069.8397232,325.0885936,-1706.7272856,2.0,2931.1709926,2.9626806
-44.5325828,1249106781804692321,28.6942992,876.0313708,-68.3525742,2453.2975088,11155.0195072,8390.7029111,503.1522901,4725.8764865,3.0,3244.4798295,2.6587587
-44.6173915,1249106781804692332,139.741663,267.7914546,37.6201948,788.7909841,2447.690626,-718.4756228,121.0323861,-2330.584496,4.0,2111.2011671,5.0023952
-44.6114343,1249106781804692333,6300.3252492,364.2682958,-23.3773661,4004.9844548,-16771.5768091,-36648.5568598,146.1722399,-52058.4368276,6.0,11620.0217706,25.9228094
-44.6017147,1249106781804692299,1.3046167,232.5883858,0.6732968,74.6153399,-1134.4200875,-1244.1131335,103.545897,-1443.6276419,5.0,137.217517,-0.8020749
-44.479978,1249106781804692375,64.6348417,490.623025,-7.0409858,574.7899725,2635.189403,1014.6763376,279.6157435,-2796.4108256,3.0,2983.880874,3.4717958
-44.5943506,1249106781804692352,21.9094072,325.3966211,-23.547267,368.974848,2413.6847991,1777.9939394,145.3446989,514.3085122,5.0,773.4205825,1.1607724
-44.6298006,1249106781804693258,3337.3516295,559.4919339,2982312.0797193,22854.9503437,99364.2771894,76442.3237949,395.6192654,53654.3765021,2.0,32321.7807434,57.166213
-44.6179189,1249106781804693148,3892.389904,710.2569794,-84572.0890853,2538.9494144,-253338.7166478,-273156.2922003,409.6367786,-308184.1796048,3.0,30958.1503272,32.4205468
-44.5820988,1249106781804693401,0.9373351,443.0681113,9.6029308,307.6409399,-1655.6699148,-1862.0085948,300.0367062,-2270.9517945,2.0,435.0699895,-0.0415139
-44.5886961,1249106781804693321,0.4060791,131.7101705,-1.7716908,59.3622156,821.069944,764.2607828,93.0685119,702.3455128,2.0,83.9508504,-0.7705313
-44.5921894,1249106781804693357,887.1848082,265.5713588,444052.1492095,2962.3050113,-46921.0841466,-52784.243827,152.2755411,-57762.6549406,3.0,5603.5366441,16.4513141
-44.5942287,1249106781804692881,48.729284,248.862417,-49.2427961,1232.5185265,1133.8155497,102.0057585,174.2056907,-1331.2215033,2.0,1743.044416,5.8592236
-44.5668585,1249106781804692884,2.1291776,286.2974113,2.138952,59.3750041,2226.0630874,1841.3941525,159.9138975,1662.3469848,3.0,309.747526,-0.1335189
-44.5913217,1249106781804692880,29851.3917026,300.0997936,-349.7888146,13766.7333933,18433.1760248,-35585.0439795,168.2658083,-56902.8565222,3.0,40116.121752,90.9206317
-44.5961818,1249106781804692823,0.3515698,540.0322057,6.5825072,226.4929914,3065.6974874,2827.5314388,381.4797157,2612.7115046,2.0,320.3094602,-0.8051346
-44.6112691,1249106781804692829,31411.51617,328.1644298,671.62248,16128.8157423,38154.9245625,9548.9309948,145.0869355,-28600.7381022,5.0,28330.3569567,74.7697582
-44.6464794,1249106781804692870,5.3482297,271.5512508,-8.29555,447.6960971,-1467.0704419,-1801.8082301,187.3246643,-2362.462636,2.0,633.1378923,1.3751507
-44.6295553,1249106781804692861,2121.4833693,648.8576538,844.5920511,21146.638175,188732.3824531,166049.4708695,457.9018732,146439.1061032,2.0,29905.8625056,43.9506313
-44.6108942,1249106781804692865,655.9950164,308.9844663,-714944.3377696,5597.6575131,-24866.3892929,-30742.4435847,218.2821733,-36061.7043192,2.0,7916.2831726,24.4584903
-44.6445562,1249106781804692854,9.4528299,498.1853757,-43.6635629,1092.85645,-2386.983754,-3190.6137614,342.7789916,-4572.696654,2.0,1545.5324133,2.055899
-44.6155559,1249097985711672307,56.1263574,199.6683156,238.1922986,1057.9114434,1085.5523961,-10.804466,141.1168649,-1030.2704906,2.0,1496.112711,6.7315576
-44.6082119,1249097985711672310,762.0279621,543.7810835,-959237.7409581,10620.2000817,-252906.4629932,-264229.4941108,383.8788046,-274146.8631565,2.0,15019.2309906,26.1981525
-44.5529393,1249097985711672311,0.3101297,264.099867,-2.0722072,104.5479733,278.6574795,195.4166479,183.7942791,69.5615329,2.0,147.8531617,-0.8293579
-44.6257473,1249097985711671824,1.2565218,191.8063613,-0.1725989,84.4676641,1235.0243389,1078.5615326,95.5341137,939.2381288,4.0,122.125337,-0.7082987
-44.5768005,1249097985711672087,207.5261659,1197.3269942,-1592780.8192055,12206.2766962,271067.694806,257883.8945689,844.5972112,246655.1414136,2.0,17262.2820499,13.2951738
-44.6059574,1249097985711672820,53.89871,92.5171385,-175329.7692169,480.4035683,477.7357134,-24.2693894,65.3698589,-483.0714232,2.0,679.3932417,6.5534311
-44.5248122,1249097985711670033,0.0017815,173.2562668,-0.0147241,5.1754091,942.0635396,937.3187793,122.1917991,931.7127214,2.0,7.3191337,-0.9991088
-44.5765989,1249097985711669770,1654.7745217,984.2379889,2730147.5411513,28373.0583256,173870.6106167,141753.3287588,691.3881179,117124.4939654,2.0,40125.5638901,37.7114862
-44.5547034,1249097985711670368,32687.1082902,654.9107114,3147329.1672062,56798.4372037,-126927.0137452,-200802.4558673,326.3468002,-260843.2053386,4.0,68806.6635819,100.2553963
-44.5545743,1249097985711669355,4713321.1264594,1093.4801461,-100.4767308,221003.8026687,1971114.179672,484347.7045604,171.5539931,99935.8054002,35.0,493208.3609278,302.3897237
-44.532076,1249097985711669364,689.0915844,526.9943167,0.8359484,1662.7402949,5105.4874645,1587.1016621,90.0747435,-3933.5375926,34.0,2425.1445702,3.3695443
-44.5767062,1249097985711669424,283.2651278,446.1223445,3.3553656,866.3888205,4660.1233321,1814.1516027,96.7527252,-2720.9263822,21.0,1659.9227933,2.6099374
-44.5609965,1249097985711669425,350.1152483,534.1169541,3.0682108,1872.2023664,5315.9401668,949.4960443,113.3729214,-2905.193735,22.0,2159.937549,3.0365517
-44.5373128,1249097985711669426,38.7641337,282.7352652,0.7984753,276.1405634,400.6222617,-1318.6408803,113.1412957,-2194.2624247,6.0,888.7932176,1.1815209
-44.5767206,1249097985711669427,3139506.9397001,1273.5696538,-93.3151797,264089.4098312,777993.3195319,317858.6514606,210.3861572,-439024.5755138,34.0,324454.9906843,231.2146197
-44.5180284,1249097985711669258,48.2265154,244.9099834,-0.1425783,140.5434697,1450.0646093,1018.2625688,81.1414169,-254.9126349,9.0,603.6219091,0.5774559
-44.4874713,1249097985711669264,10.6740716,390.8008843,36.0833852,903.4366749,2165.5341807,1195.8919401,275.7803935,358.6608309,2.0,1277.6523984,2.4280503
-44.5118736,1249097985711669268,841.0383551,614.9907197,0.3804344,1422.5975182,12907.3467546,6714.4269487,83.5589138,2494.8767277,54.0,2409.2280156,2.5588208
-44.4737244,1249097985711669269,978372.6098945,645.8396633,-82.6680447,138280.607175,580240.3006546,163874.0642568,169.3410453,-39628.3171579,12.0,197260.5168612,247.2603448
-44.4740143,1249097985711669430,252489.8541879,523.9701199,29.2425231,50817.8730795,260020.3738555,73929.2965688,175.6507895,-35384.5440768,8.0,93802.8311731,158.5710098
-44.5629814,1249097985711669294,1287236.6140226,1273.6949307,-77.0824347,248438.1741748,862275.6792213,489799.4515896,210.1186936,167086.1380862,35.0,247346.9281988,174.992023
-44.5372101,1249097985711669295,186.0193781,333.1550875,0.5771591,882.2736075,2080.1658998,174.8906885,87.1901078,-1671.5106349,14.0,1173.0612396,2.5268847
-44.4738848,1249097985711669296,241754.5336768,496.2136186,65.4610295,44783.9765838,209721.7666509,32960.9688967,203.4960993,-75298.8939101,5.0,103571.0078717,190.2437331
-44.5126185,1249097985711669297,4311833.6299907,1221.3912438,-90.7585411,10068.1170554,126040.9457826,-67892.1323464,156.3760323,-832530.9696783,57.0,230010.5082532,189.3937586
-44.4874174,1249097985711669332,81.9139711,375.5875721,-0.0446858,351.989424,2902.3374461,2000.4565607,73.2172621,341.5315435,26.0,646.5394863,0.4855956
-44.6082894,1249097985711669638,217483.7108634,909.066862,5.565702,86509.1202919,697150.3763692,315163.0196645,335.8972586,149527.3857527,7.0,187060.087014,153.2738111
-44.4737208,1249097985711669620,700931.2156142,534.8756122,-143.4233877,74714.2064888,344216.4622376,65233.4603352,132.6747027,-68217.1329129,13.0,121966.1908512,196.3945875
-44.5388946,1249097985711669623,87.0975291,321.8973652,-1.0247655,824.6431414,706.4845853,-536.4647944,100.9315966,-1829.0032186,10.0,977.9054828,2.6099293
-44.5802264,1249097985711669629,865.2863801,708.4315016,3.191837,1746.5795822,12492.8203978,3661.060054,120.4879462,-3043.3259009,34.0,3665.6108593,3.3558877
-44.5986622,1249097985711669635,54.9806761,288.6049131,1.017251,219.6110509,2209.0995543,1755.5818356,65.2584075,-53.2205349,19.0,567.348332,0.0565529
-44.5964609,1249097985711669636,93.0434633,274.8060826,0.2723194,244.3288529,3012.9291596,1908.4812489,52.3035944,747.3385719,27.0,469.8690898,0.4730403
-44.6071068,1249097985711669639,34.0109463,227.3353895,1.0602752,129.0582454,1490.6998854,1199.7090316,64.5688304,-340.8867014,12.0,497.8022535,0.02038
-44.474018,1249097985711669646,64861.4681891,566.4898644,-33.418388,35185.3264152,244336.9915046,130366.4883474,225.0216213,58500.8617089,6.0,64011.2056781,90.2366533
-44.4738772,1249097985711669731,782985.6640148,708.7400187,-54.5210004,77563.4920846,681603.0949253,252960.1973836,183.0572497,64572.6798208,13.0,173277.8658163,219.8930916
-44.6083122,1249097985711669443,2158599.9469504,829.1549199,-59.1086987,154294.5437439,1190318.125493,78335.7692625,184.1669421,-265593.5382179,17.0,343741.0978596,284.0110119
-44.5766019,1249097985711669445,113.0490104,400.2208521,0.7105977,234.8294162,3102.6021888,-1116.9575562,160.1934588,-2041.8765307,6.0,2001.4812629,1.6241108
-44.4736294,1249097985711669448,159860.0412615,554.4021453,43.9885207,50451.1111293,300836.6374675,102251.8598542,200.4595794,24031.0139381,7.0,95665.6138896,141.5463518
-44.563039,1249097985711669476,1346852.3796972,974.2922804,-2695.4791532,134365.7411715,842185.6465962,-233367.5180688,325.438064,-483486.8006724,7.0,534491.9852942,366.1705382
-44.5610665,1249097985711669478,84.6221403,428.7782012,-1.5092368,956.1136967,2774.523417,198.6410981,155.2561727,-1042.1054735,5.0,1433.043558,3.484543
-44.6282713,1249097985711671350,0.5536963,214.7783035,-0.4725918,91.5245647,1325.4955491,1209.1286498,123.5667468,1107.6086532,3.0,109.4066452,-0.8426839
-44.6081736,1249097985711671351,338383.9073894,778.9679753,342.1359992,79552.6371645,388365.775967,85011.5445534,265.6427307,-123351.937367,8.0,161939.0677701,177.7887882
-44.6309739,1249097985711671269,24.8502642,252.3896538,1.6428731,48.1380855,1857.5057218,1279.8566345,88.6410773,66.0157665,8.0,511.9447933,0.1358512
-44.6149476,1249097985711671273,7.7566939,304.5107997,-3.1616952,600.9518507,1858.188744,1179.5206844,213.963177,656.2850426,2.0,849.8742576,1.9032739
-44.5988977,1249097985711671275,1.6569943,229.0060996,-0.0781538,81.8942181,-1029.6257178,-1157.9195561,111.215014,-1438.9522353,4.0,175.8654606,-0.465063
-44.5986929,1249097985711670856,17.6117438,275.9786185,1.0369743,263.9152157,2393.0393178,1869.5915621,79.1658921,1415.4763897,12.0,335.7383839,0.2112756
-44.6150353,1249097985711670867,239.5378115,320.8883051,5.0230274,795.0862537,3287.9947901,1373.4668196,88.4141341,-1851.3431898,13.0,1374.6706734,2.7411522
-44.5321753,1249097985711671113,59.1830785,365.2404684,2.5826928,215.0535456,2331.6435525,-999.8796915,198.779853,-1806.609238,3.0,2329.6235927,2.8066896
-44.5801179,1249097985711671144,2.0994904,556.6093733,-2.7454801,581.7698878,2247.2371082,1890.9733869,370.1177258,1083.6973327,2.0,822.7468655,0.5151192
-44.5608599,1249097985711670980,120.5927005,414.3580306,-9.3532622,344.3121017,3037.2896773,922.1480285,198.869392,-1692.1740887,4.0,2222.912194,3.5642782
-44.5006647,1249106781804691870,49.8088238,256.8788229,-41.414271,1282.4917997,1333.31961,-24.6251196,181.4046986,-1231.6639894,2.0,1813.7172968,6.2281893
-44.5669253,1249106781804691839,53.1113337,276.0080567,-0.470361,190.0983597,2759.9099688,1684.2210652,75.743983,403.6865821,13.0,540.5296473,0.4290507
-44.4959164,1249106781804691842,390765.8598332,689.2615753,-176.6532928,151790.863749,466606.242183,223478.1408337,243.1770666,75530.6075143,7.0,163415.9107358,224.5837356
-44.5478919,1249106781804691916,540.0605088,503.6073143,307.8137686,8293.0297479,135291.4158743,125925.1386733,353.8541911,118705.3563784,2.0,11728.1151427,21.3278592
-44.5502572,1249106781804691930,263752.2505438,721.5136236,-120.2572235,74623.3964578,233529.7304392,-149683.3758864,283.2721552,-283612.7119455,6.0,184162.3424121,175.989006
-44.5963011,1249106781804691895,741.7722357,827.3330634,-7.7155958,1679.7757033,7788.1462577,-1365.0082711,179.4986941,-14022.8833984,21.0,4872.8167522,3.9708326
-44.5964172,1249106781804691838,81.9542843,600.6278834,4.631163,1049.4660409,1993.2102615,-677.2153449,318.8456059,-4127.875588,3.0,3273.3876039,5.1952533
-44.5022026,1249106781804691769,66.4823043,371.1323312,3.8351913,384.2790227,1882.8744148,727.698074,208.3666305,-2350.4563556,3.0,2341.0809161,3.2853855
-44.6110948,1249106781804691770,1513.0472945,325.5077387,242.2411423,8953.4019456,-8825.4308696,-17627.5041658,230.1440697,-26732.2347608,2.0,12662.0224608,38.0456249
-44.5631021,1249106781804691771,6.1771373,275.2363434,14.5372754,493.2639871,-1123.5067342,-1427.281146,183.2373304,-2110.0347085,2.0,697.5806204,1.4457917
-44.4869091,1249106781804691781,1.6315772,255.5458082,0.276009,203.7845279,1741.2214641,1522.3309493,147.1198541,1294.6620886,3.0,223.5632037,-0.0271282
-44.4957202,1249106781804691741,581806.6049537,660.401862,532.8389292,165202.8817238,583305.5125384,117266.7597999,242.2179201,-32209.1483578,6.0,250722.304608,286.2269763
-44.5276695,1249106781804691751,180175.1169296,402.1089183,-15.3943661,16882.3564834,136377.1642086,-79133.340646,116.4141977,-120416.8223028,11.0,72207.0787632,95.3917003
-44.5274403,1249106781804691755,10442.5363812,536.7013999,-42.7274243,13996.3878248,145081.7201185,113975.1196291,308.9543538,73937.7202894,3.0,37690.0011975,56.3216764
-44.5008112,1249106781804691756,72.9033755,283.8387585,2.8168761,1713.9468179,1661.6132911,7.7855559,200.611669,-1766.2803447,2.0,2423.8868351,7.7786017
-44.6298889,1249106781804692056,25333.9722271,423.4463632,48.5130733,10428.6387073,-34737.9604384,-93435.6756325,243.9402744,-123790.3245429,3.0,48683.9642545,82.4613017
-44.6110025,1249106781804692057,1477.5459308,303.0656164,26.3143247,8237.5372774,-40213.5315997,-48370.2289329,214.2920128,-56688.6061545,2.0,11649.6369382,37.7233746
-44.6369454,1249106781804692058,224.7000967,269.8893337,1.5932698,644.8271762,1557.9416345,-904.9483579,73.1274656,-2281.8269535,13.0,1203.0038011,2.6004554
-44.617509,1249106781804692061,500.7871479,325.7899347,-0.3136738,585.2824777,4835.579368,1938.3286113,77.8085055,-1484.0611611,17.0,1699.3348035,3.1739705
-44.5953119,1249106781804692066,6.2061244,388.2883046,2.3213401,376.2794426,-1893.2533199,-2485.7411537,192.8324504,-3204.2727794,4.0,543.8225236,0.3996241
-44.5275412,1249106781804692039,95063.5873195,389.4564682,-30.1348402,25136.8895611,57435.3687371,-34687.1624985,130.43718,-69068.602949,8.0,47953.3124965,90.9386982
-44.5569969,1249106781804692044,170.0927964,253.8816827,-2.3615691,66.2328375,2239.6308254,-251.8911665,111.6697386,-1242.1919795,5.0,1723.8183791,4.2295941
-44.6296556,1249106781804692045,817999.9167549,698.0849246,-1454.9918617,162630.3316879,911726.9238299,158238.0187477,268.3684175,-11424.835484,5.0,375596.7627912,352.2242992
-44.5876971,1249106781804692054,72.5303121,317.5395542,-0.280874,511.6977121,2404.9411163,1214.1041536,99.4857104,-488.2136423,10.0,889.8048908,1.6571738
-44.6017375,1249106781804692055,11.4009636,234.4365922,0.8802399,54.9321277,72.0953969,-688.5897392,129.1849948,-975.3522293,3.0,589.5267994,0.8397362
-44.5941571,1249106781804692103,135.7016489,394.270283,2.9202453,1711.9543931,2998.8278693,431.3834289,146.7639044,-1668.1310648,7.0,1795.4284932,3.7458132
-44.6321813,1249106781804692105,1195.8457135,366.5444527,-6.9699579,1604.9177709,5018.0251328,990.3065664,81.1008512,-4206.1269626,20.0,2833.144817,6.3548971
-44.6363114,1249106781804692110,36.2952803,275.1622371,1.7078715,241.1711619,2585.7759183,1721.6186148,64.3245443,1090.0881483,18.0,381.36244,0.2770934
-44.6446357,1249106781804692112,399.9922706,638.2773204,2.6714907,2916.5378359,5409.7538499,1119.6623931,153.5692959,-4144.0884305,17.0,3201.5190717,4.2285366
-44.646332,1249106781804692113,0.0599195,331.7028731,-2.393411,57.4676709,917.8335838,865.3252817,233.892571,802.8982421,2.0,81.2715595,-0.9695736
-44.6297741,1249106781804692115,103448.7257047,832.0637788,-125650.2840877,102935.0895552,613529.6132187,424314.4314958,467.8636157,268003.402702,3.0,177404.6442388,189.5776774
-44.6297283,1249106781804692080,621453.1949362,648.2055642,-1891.7178417,144325.8396928,522034.1767647,130069.3788599,202.817509,-6942.6443951,8.0,188918.332266,267.3876538
-44.5954318,1249106781804692081,207.2081239,455.5080954,4.3867879,752.1697525,3774.2247721,428.7186452,113.275765,-2706.0503637,16.0,1664.5539724,2.2045589
-44.6178998,1249106781804692084,736312.2379372,1267.7999012,-2647.7441737,384689.8121548,1445624.0948444,599419.7803106,491.7304055,183708.1067139,6.0,501247.9073098,339.0088981
-44.5668668,1249106781804692090,16.7164689,247.6271689,23.9082479,715.9301031,142.9630875,-584.8896694,175.0806382,-1288.8971187,2.0,1012.4780615,3.3398499
-44.500861,1249106781804691939,141.3308817,269.209117,-4.1896238,286.4694857,1481.3700616,-340.3419958,118.6616995,-1599.7789211,5.0,1605.4665185,4.1368574
-44.5892708,1249106781804691954,209.1667628,341.9140741,-6.4829107,1978.5533486,2450.0508639,112.9862525,138.8806951,-1893.4845948,6.0,2187.112361,5.648262
-44.5917854,1249106781804692021,2775.2491925,423.2429136,2469.8889294,15771.5436809,97014.1797152,80418.1437533,298.970925,65471.0923535,2.0,22304.330973,50.8357398
-44.6247772,1249106781804692016,2529765.0854535,1265.8011885,551.4725908,216019.0078722,1002445.4995755,525351.3222764,225.1546707,-315008.9204191,29.0,304856.1716934,208.6974116
-44.4802012,1249106781804692032,0.8353027,584.2489149,-2.4139986,377.937169,-3012.5222555,-3423.4466178,411.9429444,-3768.3965936,2.0,534.4838702,-0.3778627
-44.548126,1249106781804692004,2401.1998832,396.716178,-67.0717739,7929.0117995,60409.3578289,43840.1169641,228.3859601,33055.6518743,3.0,14073.6941406,26.9684104
-44.4801275,1249106781804691475,1770006.3578066,662.2399162,-4.8765998,82215.2257544,847660.7409544,-79869.8479891,156.2251388,-240780.023814,14.0,353052.6293391,268.9778486
-44.5554134,1249106781804691490,160.4863959,321.0358752,0.1790037,314.9149652,837.9679388,-1420.2743095,72.3279313,-2469.0544711,19.0,967.1905305,1.4259272
-44.5083735,1249106781804691491,153.0518204,263.6846306,0.5074955,63.6030783,1495.5817404,-926.4578873,92.105989,-1635.8880889,8.0,1050.995526,0.9952638
-44.5061384,1249106781804691492,0.0239629,200.7083647,-21.7211395,21.972388,-1011.7705494,-1033.0287635,141.8659989,-1055.7153253,2.0,31.0736491,-0.9879458
-44.4748783,1249106781804691494,708.6979478,589.7105039,1.1481461,1409.5619575,6072.406046,1928.2412223,86.6907825,-3043.9008194,46.0,2328.8271768,2.6039021
-44.5156555,1249106781804691460,93.8594851,355.7786436,1.6844267,1184.5584041,2492.9008469,-534.7547074,158.4349928,-1869.0790307,5.0,1770.937613,3.3731387
-44.5151418,1249106781804691462,178640.5693776,1056.328277,-13.1594479,5463.9531777,58390.619278,23778.3666872,156.7289885,-206516.8424211,45.0,56537.9924378,22.3117636
-44.5630312,1249106781804691467,1490993.0100922,1142.599304,-153.3289599,6221.132333,113668.6537859,-35064.0395411,203.1653253,-576277.2007362,30.0,195686.0219392,96.1877248
-44.4957711,1249106781804691474,322093.006435,514.9434016,-9.6987145,88647.0794773,227315.6932017,19154.5799964,183.2953825,-94057.4712116,7.0,119608.8622648,196.0879929
-44.4800206,1249106781804691523,2209499.4872967,826.6632481,43.6547427,240448.9726234,1402026.9948855,117658.3555065,205.1546604,-177474.9073974,13.0,429229.2311974,353.0169554
-44.5481599,1249106781804691529,2517.3647042,427.7335607,-89.6544737,15200.878315,89916.2181848,72948.3540405,300.9133488,59514.4615549,2.0,21497.288273,46.9701293
-44.532348,1249106781804691530,128.2415134,268.6060575,-0.3690188,216.198081,4705.0545042,1834.1844401,61.154836,1184.6078393,19.0,741.3182643,0.5024173
-44.5463632,1249106781804691531,736.1373735,509.8775192,0.1901009,1490.8901859,-4621.4984673,-8895.0948907,83.6358523,-13352.1957938,37.0,2281.7002482,3.2427655
-44.4958693,1249106781804691522,628063.7354854,572.2141129,57.5286668,68336.5122716,512443.8849588,96407.8537448,163.2435055,-60868.3008165,10.0,155185.5567852,211.8326208
-44.5275639,1249106781804691533,168637.2921196,482.0003571,-1611.8074938,10517.658582,114549.7202919,-9040.8307216,259.4452149,-104877.1963841,3.0,123761.7812717,251.8519691
-44.5101094,1249106781804691534,139.6398329,320.6578872,0.331447,288.9418865,1281.0189171,-1239.4506937,91.5861214,-2412.2035844,12.0,1079.9041818,1.4730341
-44.4982345,1249106781804691535,144.2889338,315.0598854,0.5488577,524.3213934,1394.9008874,-853.4016132,98.2744456,-2094.0993509,10.0,1176.2913185,2.4749542
-44.4905677,1249106781804691536,212.6592838,361.842366,1.2842077,768.8403252,2170.9901996,-955.3534946,104.0329152,-2623.6050122,12.0,1598.3076847,2.9503738
-44.5008266,1249106781804691537,136.3827634,348.2504728,-1.0218568,592.6188103,2130.3791891,-278.0041288,99.8371473,-1744.717898,12.0,1199.0607158,1.9919511
