decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ
-44.6191496,1251675240967178655,0.4931913,153.3094309,0.6558541,27.2932546,265.2188322,199.4581239,85.0699294,129.3023559,3.0,71.8994837,-0.8645966
-44.4976638,1251666444874154012,451.0930409,411.5277078,0.5312262,1219.5182746,93.0472272,-2924.6946774,83.3521147,-7289.1311662,24.0,1832.1573678,3.1195125
-44.5902117,1251675240967178959,5.9739987,133.9315168,-1040347.7682154,231.4773876,1997.2332774,1762.9076625,94.6985066,1534.2785021,2.0,327.358461,2.0494094
-44.5667725,1251675240967178952,0.0420815,156.5825244,0.1709418,22.7460859,938.6200896,918.3244015,110.2367131,893.1279178,2.0,32.1678232,-0.9787302
-44.4993458,1251675240967178947,3.1796001,118.6943881,1.1570216,153.9571165,-499.0624106,-582.783935,76.8321627,-806.9766437,2.0,217.7282422,0.7980514
-44.6591337,1251675240967178835,0.7349874,85.1344646,-0.4823202,51.6498936,-437.399728,-493.1268708,60.0581706,-540.6995153,2.0,73.0439801,-0.5079121
-44.582903,1251675240967178826,30.5794304,148.7898327,-4.5407256,496.9143431,377.3441917,-306.8219861,82.5935959,-798.9525913,3.0,590.5023971,2.8722587
-44.6300087,1251675240967178823,80.8889591,184.0663628,-0.2657024,344.8448026,799.736424,-342.1773224,67.7151174,-940.0250771,7.0,591.2686993,2.0251277
-44.4940822,1251675240967178822,66.851202,223.4557833,10.5950714,642.0915196,936.1567507,-347.1700055,117.7655794,-1527.4997891,3.0,1278.0182698,4.2025501
-44.5748539,1251675240967178796,10.2412698,137.6050146,2.5403011,311.3860434,688.3101025,374.6181085,97.2994379,65.5380157,2.0,440.3663657,2.4396223
-44.4765503,1251675240967178795,21.0753323,112.3764644,-1.1656686,258.4834935,190.7037447,-179.8098077,64.1641085,-510.1796945,3.0,354.4406447,2.2577504
-44.5351339,1251675240967178800,56.0089007,89.1112633,5.0935393,471.7132433,507.7186296,12.7606654,62.9537517,-435.707857,2.0,667.1032662,6.6805018
-44.5615457,1251675240967178807,0.8238126,176.692708,-0.7714688,113.4366257,1116.1938629,1008.4207342,124.8237209,889.3206115,2.0,160.4236145,-0.4127278
-44.4749588,1251675240967178935,0.0,127.5562742,-0.0097134,0.0,-593.6039923,-593.6039923,90.1959064,-593.6039923,2.0,0.0,-1.0
-44.5691906,1251675240967178215,20.3649032,162.7067737,2.920093,179.1617586,120.3979738,-237.968981,79.9880997,-822.0011399,4.0,412.9518284,1.3303892
-44.5486425,1251675240967178226,144.419448,176.6092116,-0.7514895,180.5857166,1070.2999554,192.3680218,85.8695301,-1332.0512443,4.0,1137.2725599,4.2207264
-44.5824333,1251675240967178203,0.1311952,130.4518129,0.1606642,33.411627,-691.508032,-724.6533382,92.2411637,-758.331286,2.0,47.2511761,-0.9320968
-44.5627388,1251675240967178325,3.0178376,493.0614317,53023.8296386,607.4940774,-12351.1448267,-13052.5139631,345.49832,-13566.1329815,2.0,859.1263634,1.2669451
-44.6257612,1251675240967178138,0.04763,101.3955731,6262.558528,15.6501301,703.0295134,686.8026477,71.6609663,671.7292531,2.0,22.1326263,-0.975894
-44.6252649,1251675240967178087,714.9200342,589.9258148,-3756.0455155,11153.6616694,275776.2472966,264502.1510093,417.1223051,253468.9239579,2.0,15773.659603,26.0546262
-44.5021189,1251666444874154088,47.0221768,252.7854642,-0.2841287,362.11373,-167.8978444,-1091.6408246,75.723229,-2151.4451149,11.0,570.023393,1.2430737
-44.4954627,1251675240967178566,3.1006542,65.1549599,-0.5772403,81.1613207,-404.3218098,-490.2809339,46.0110651,-566.6444511,2.0,114.7794404,1.4171499
-44.5291049,1251666444874154143,61.7708141,114.6983106,-1.2902138,587.5262389,578.3027926,-5.8166889,65.9158584,-670.8867079,3.0,624.9613003,4.1754845
-44.5603549,1251675240967178403,26.8995451,228.9109626,3797644.8937808,844.9760088,991.6839944,337.437198,158.7144314,-698.2680233,2.0,1194.9765316,4.0510615
-44.4941141,1251675240967178340,0.2367353,219.7008922,0.4985058,76.0772814,-973.8260013,-1032.7717962,152.3432816,-1125.980564,2.0,107.5895231,-0.8729577
-44.5935588,1251675240967178335,12670.8124737,435.3512695,584.2002518,34760.3896477,173814.3744751,133582.7510181,304.9544496,104293.5951797,2.0,49158.6144732,104.1230087
-44.6246588,1251675240967178332,72.5547661,274.8270876,-5.2024586,557.6580708,1435.4839535,-490.3792264,154.8687755,-1731.4087453,3.0,1690.5766883,4.1802701
-44.4917065,1251675240967178364,19160.7098433,643.9928259,1062.5160082,63208.3925336,400823.4553188,328245.0247945,451.5895444,274406.6702516,2.0,89390.1659768,128.6715803
-44.560241,1251675240967179625,67.7574443,176.5525546,50.296578,297.7379132,1147.6402645,171.4401868,95.3349362,-600.364195,3.0,935.1863015,4.5323267
-44.531361,1251675240967179140,11.5749608,276.0736801,-16.930269,510.6077428,-1087.8948065,-1585.0370395,154.5501518,-2306.983293,3.0,612.2148273,1.4950778
-44.4959534,1251675240967180141,0.3231884,121.4329022,-1.7729215,13.9589757,-680.8287988,-713.0899859,69.7862677,-774.9300186,3.0,50.7816762,-0.912358
-44.4893802,1251675240967179313,0.6259644,119.6887183,7234.5485101,67.0100056,731.6006524,669.7825674,84.4417755,597.5806412,2.0,94.7664587,-0.6090526
-44.5239237,1251675240967176631,217532.6455832,765.1677522,6025.5875007,258572.6922159,351937.0125745,-16689.8514531,501.6739807,-165208.3718573,2.0,365677.0081911,390.1236728
-44.4761272,1251675240967176640,291771.3505522,734.6554619,436.7868916,105960.53722,375948.9931625,-81917.8970321,395.8166584,-219327.9493863,3.0,317546.0119684,285.8332217
-44.5396158,1251675240967176723,106.5837151,642.1991319,18.4774449,1652.9303898,6973.2323908,1441.2016637,320.8488581,-2049.5459076,4.0,3873.9706932,4.1173687
-44.5232114,1251675240967176702,29.3471343,289.9018991,-118516.9733666,1124.1334929,-90069.8727671,-90849.1615193,197.5031537,-92318.1397528,2.0,1589.7648315,4.1240333
-44.5160838,1251675240967176701,3.7769134,147.9809967,1.9005968,203.5479862,424.3609287,238.4201117,104.3439771,17.2649563,2.0,287.8603227,1.5513942
-44.4925388,1251675240967176719,73515.3565542,527.2757946,-181.4370933,102782.4366197,316311.0978864,176998.6702639,354.3291262,110746.224647,2.0,145356.3158414,232.3888873
-44.4760552,1251675240967176527,163786.5843381,821.3034847,-280.1367688,81785.0235536,646723.5470076,268831.3777361,356.3621603,165563.9920966,5.0,195478.450256,145.6883274
-44.4900249,1251675240967176525,82.7957852,759.4164391,-6.0749723,2146.2821591,3964.9567577,-654.608684,281.6528041,-3772.4093848,7.0,2781.3973713,2.6487878
-44.5230592,1251675240967176524,18616.1565353,276.6751714,-1725.0606971,26707.3224358,4344.7337714,-20625.0187421,195.3278884,-49069.9111002,2.0,37769.8576034,131.7005569
-44.4913974,1251675240967176545,1716.2809268,301.6807606,-35.2388625,8840.8865551,-30399.9020183,-39733.7983195,213.0714756,-48081.6751286,2.0,12502.9016697,39.7943358
-44.5279502,1251675240967176541,4577.553145,249.6781701,-129.365081,11980.5145094,22071.1360887,8249.7597573,174.9727785,-1889.8929301,2.0,16943.0061035,62.4775934
-44.5761409,1251675240967176560,50.42947,296.0372662,0.6492887,282.5021944,3104.0412445,1626.4850803,84.7353255,644.1966158,12.0,647.2747236,1.0196693
-44.5603485,1251675240967176566,90.0533873,258.5403825,1.5945115,184.0725816,1407.653566,493.4314444,96.9852678,-1706.3567284,7.0,1023.0940054,1.7330372
-44.5825235,1251675240967176564,131.7975697,173.1865203,2.1355352,719.4438655,853.7088433,-33.2960817,67.6211579,-1071.7902505,6.0,831.3032216,4.4927921
-44.6061002,1251675240967176558,142.9760638,225.3972064,1.4534418,811.0231054,1537.9815345,130.9967215,73.1168128,-945.3990819,9.0,908.4600121,3.5210882
-44.6016173,1251675240967176555,124.2261608,224.3429594,3.067009,775.2152315,1062.8182176,-136.4308439,83.9860881,-1730.3575108,7.0,1030.3821772,3.3671595
-44.5625862,1251675240967176582,410.0497705,600.9105296,-31.0425612,3732.12277,10497.8512765,166.1821089,296.4813843,-4530.7337932,4.0,7125.7712246,9.2635289
-44.4885548,1251675240967176955,2.3528002,131.1435307,-1.5370066,142.3281162,210.8791319,58.5916596,92.5619114,-73.7771005,2.0,201.2823522,1.1417789
-44.5227578,1251675240967176950,27.5166864,126.4990159,-0.6617128,174.9811348,235.2817167,-209.3926778,62.0093485,-610.3621536,4.0,347.9952567,1.5914124
-44.4970701,1251675240967176949,11.5107664,150.9554893,0.7495729,227.7735567,-254.4894904,-622.1457951,65.5293935,-908.4334379,5.0,266.4407724,0.9673248
-44.5271308,1251675240967176913,63.8800522,237.8804631,-4.065684,345.9385494,1409.5956221,276.5173513,131.2755663,-925.7723127,3.0,1260.3865909,4.0469597
-44.5938274,1251675240967176931,94.1187072,249.0633593,57.0664606,1710.8199623,974.5364202,-911.4713541,175.4192948,-2447.1035044,2.0,2419.4647935,8.6472529
-44.5791558,1251675240967177030,1.119351,118.6249325,-0.9590186,88.8057206,40.3008716,-41.945013,83.7085303,-137.3105695,2.0,125.5902545,0.1778234
-44.4947755,1251675240967177019,24490.179614,662.5268407,171.806794,50165.4625867,-183260.2755321,-250579.1863267,382.1636395,-327792.5964142,3.0,73384.0007093,88.9072227
-44.5995967,1251675240967176980,36173.3075107,996.5747949,-41.6943794,5288.5627581,54690.4631198,21306.3229739,247.1984837,-131344.2472225,16.0,42254.5792992,18.1686086
-44.5996021,1251675240967176979,136.1254482,467.500496,3.056683,941.7823181,5452.278498,2949.8083691,115.905369,734.5019921,16.0,1371.0400444,2.0175745
-44.4725395,1251675240967176814,28378.881931,286.9497682,-35.8299013,19935.6258822,56146.265425,24267.0762005,140.8624914,-2328.5123235,4.0,27315.4403796,87.1016084
-44.5833534,1251675240967176823,3.2766212,154.3162446,-0.9273105,200.7541751,-701.8877378,-832.0121449,103.8145773,-1103.396088,2.0,283.9092772,0.8704242
-44.4758258,1251675240967176829,0.339354,149.9094286,0.4510922,62.3113647,-810.9134406,-856.6917313,103.1309059,-935.53617,2.0,88.121577,-0.8100913
-44.5090006,1251675240967176825,215554.3726641,409.5400417,813.4913564,143215.692235,218069.8222756,-17777.8492118,235.2570951,-68361.5621944,2.0,202537.5743034,361.2902019
-44.5886727,1251675240967176822,40.8792872,169.5705506,0.1027189,340.0112312,557.3067872,-145.2369789,61.4777419,-653.8240165,7.0,419.6657682,1.5555977
-44.5965008,1251675240967176820,2.8245455,200.835645,0.6539705,110.7722284,-175.624543,-484.5099187,112.490961,-632.9798428,3.0,238.5945593,0.0371216
-44.5212675,1251675240967176819,75.9614113,203.6926764,-86.9756254,1259.0773751,1519.7732516,67.0628336,142.7441749,-998.3814986,2.0,1780.6043,7.5187669
-44.5281649,1251675240967176769,9469.8906939,293.841374,111.5844474,20478.5704725,64729.2923085,37838.6865266,199.8579268,23772.1513636,2.0,28961.0721002,84.4147917
-44.521168,1251675240967176794,0.1663358,193.5411916,5.888453,55.8593988,-915.1092346,-966.5211343,136.5282224,-1026.8280322,2.0,78.9971194,-0.9130171
-44.5277602,1251675240967176792,20.4037309,119.74971,-0.2435014,103.2619874,709.3762759,438.4517307,67.9067882,-10.2798536,3.0,389.1250273,1.5827642
-44.5088234,1251675240967176886,183175.4094703,621.4953056,-318.6028731,21929.3231457,581915.2805271,258824.8485077,298.7459401,187048.3578372,4.0,187022.5906078,157.1750847
-44.5091344,1251675240967176870,105672.6697584,390.964633,56.2717966,28162.2701123,224640.4033594,62316.0383754,180.863607,18418.8837243,4.0,91904.8070152,139.1943791
-44.4724874,1251675240967176869,2073.5848836,256.1526534,-137.6911967,8248.1453582,1725.2376812,-6643.1385246,181.1128449,-14771.0530353,2.0,11664.63903,44.6845453
-44.4924694,1251675240967176868,16323.1301674,370.3500955,-121.5502363,33653.0326202,98974.2888752,58126.3810281,257.3137444,31668.2236347,2.0,47592.5751465,115.4589144
-44.4719407,1251675240967176865,3196.4518344,344.4896972,-75.1662396,13795.789797,78962.9698779,63548.4896783,242.3272675,51371.3902839,2.0,19510.1930346,52.9695113
-44.5224811,1251675240967176894,5716.3322024,433.3531757,58.1525638,23167.9524144,111972.9682557,88943.4058262,306.422869,65637.0634269,2.0,32764.4325168,74.8670298
-44.5862851,1251675240967176840,12.2813583,88.2455224,1.4927966,227.8323968,-282.7070149,-387.7968143,54.7706062,-738.3718085,2.0,322.2036655,2.2133757
-44.4920134,1251675240967176854,54045.789041,390.8605595,4247.3433304,65712.3582201,123274.8791818,30623.1195652,257.8162967,-8149.8372584,2.0,92931.3082104,195.2814263
-44.5281706,1251675240967176488,22.0890245,135.1754166,-0.4051867,91.1237106,833.0152553,536.591144,60.279503,158.4199206,5.0,311.1543387,1.3282599
-44.5230762,1251675240967176404,34717.2379439,319.2252253,33.5600199,25074.0295166,-6307.9930433,-51041.1868159,158.3685243,-85173.6789707,4.0,34947.5721496,95.9580823
-44.5578159,1251675240967176403,226.1675159,353.9217585,1.6378444,663.3484587,2970.293494,1480.6144633,90.7770689,-2614.7142701,15.0,1424.4286281,2.435628
-44.4924142,1251675240967176398,12279.2182512,367.9422328,186.1297185,29054.1126406,91627.298526,55430.8274969,254.1477859,33519.0732448,2.0,41088.7201391,98.7713977
-44.539593,1251675240967176329,370.9316816,684.074254,-0.2844925,1317.8658625,5389.6644121,1321.452574,164.8590079,-9315.9062107,17.0,3380.406887,2.8784347
-44.5229113,1251675240967176328,50358.8298484,316.929073,-927.7416421,50505.2836487,65732.9802122,5958.9035797,221.2378718,-35277.5870852,2.0,71425.2571075,205.7725802
-44.4878038,1251675240967176356,28.1471028,423.0586096,-74.9407018,1056.9277042,1251.2831833,255.9233523,225.2602317,-1593.8709028,3.0,1438.1557367,2.9430438
-44.5512765,1251675240967176353,416.2533022,547.9090527,0.8813436,1363.8613592,5979.8453474,331.3601681,135.0853413,-6776.8414169,16.0,2960.7365934,3.4762949
-44.5156538,1251675240967176352,82.0826008,257.162112,-0.4410661,330.429837,-95.6367714,-925.8703061,60.0513022,-2174.9008447,18.0,557.303279,0.9459501
-44.5224539,1251675240967176340,318.0659761,763.4609321,0.2647644,3203.3064062,7211.8894519,2660.6145326,183.8047066,-2733.5785173,17.0,3357.4672084,3.6210507
-44.4831131,1251675240967176464,0.03102,111.3885393,0.0393365,13.9651716,-590.6351046,-601.4046487,77.1874574,-618.5654478,2.0,19.7497351,-0.984361
-44.5091421,1251675240967176459,127.2560482,192.9680862,0.6058619,360.5559174,1038.638674,-518.1361444,60.28162,-1235.8692549,10.0,696.9228992,2.3878655
-44.4907123,1251675240967176468,4.8211835,197.2061726,-0.3142721,62.9231656,-1007.6366211,-1234.8237345,74.022324,-1588.9130321,7.0,182.4164619,-0.3534898
-44.4945833,1251675240967176457,52045.6377274,930.8941858,-274.6589666,53277.6773162,549137.3899967,336695.2724135,527.4704812,244401.0018293,3.0,162754.549571,119.665558
-44.5122339,1251675240967176455,37.3487733,203.6257393,-0.5714211,74.167342,356.3115228,-795.8188094,90.7151734,-1134.10652,5.0,637.8547504,0.7166274
-44.5427007,1251675240967176452,35.5239092,192.9713353,0.0574925,150.5252216,815.8913366,97.477464,63.2121085,-426.5928586,9.0,364.024095,0.7444936
-44.5211737,1251675240967176451,84.9264976,320.8382022,-0.192922,395.8259485,1720.1471058,446.4047939,106.0724892,-1968.1678605,9.0,1086.7847171,1.8244086
-44.5692088,1251675240967176486,102.544366,115.2042356,-0.92717,78.0205671,607.4820026,-317.8902909,50.1230904,-700.1883437,5.0,548.6333076,1.9404527
-44.5238552,1251675240967176482,169665.6978551,698.6336268,-382.286808,106228.4473615,99873.3281915,-74719.9302878,340.70309,-231139.3629567,4.0,160537.2052723,211.2646098
-44.4893545,1251675240967176473,30.5849379,151.8585086,0.0129334,68.7826114,740.2880951,217.1806886,65.7207644,-218.2582027,5.0,355.0455429,1.0795902
-44.478149,1251675240967176470,62.7141975,266.2508785,-3.473875,810.3666685,953.3931099,-182.401329,132.416381,-1771.9979192,4.0,1203.4919918,3.6882936
-44.4888941,1251675240967176419,0.4306861,90.8840325,-0.1211035,42.3321891,-415.6479795,-450.7133387,63.5470276,-500.3123576,2.0,59.8667559,-0.7519817
-44.5270895,1251675240967176417,101.2747762,406.7701948,0.3391864,677.5120424,3352.555839,1268.6289745,108.112406,-503.6841245,14.0,1152.5647812,1.5393028
-44.5593442,1251675240967176416,171.877977,297.5452524,1.2181363,480.1594234,1492.637973,-42.022392,81.8261775,-2848.4388868,13.0,1158.0576389,2.2559361
-44.531313,1251675240967176410,47.7687853,349.0674562,0.4838714,651.3912993,360.9266392,-624.2110249,104.1542804,-1840.0133268,11.0,741.068565,1.3768995
-44.5339486,1251675240967176409,136.1663446,293.5998254,0.0134632,618.5029759,1102.0449888,-568.7039506,72.553632,-1837.6043697,16.0,811.8978509,1.9653341
-44.5486179,1251675240967176448,41.1425041,250.5658245,-0.8397278,437.2210665,1176.8055979,100.2076428,82.9967859,-703.5080732,9.0,563.285336,1.36281
-44.5455189,1251675240967176447,66.3704972,282.7277722,0.8380293,211.1446556,964.183456,319.4478413,93.3381029,-1680.6576962,9.0,838.5973293,1.054448
-44.5240811,1251675240967176445,41216.0372211,803.9014086,83.2703391,16871.7280654,409746.0646296,241514.4902946,397.1114296,190117.7104809,4.0,103463.7786046,79.7448127
-44.5455048,1251675240967176443,38.2022217,144.1361206,2.8259154,107.3561162,316.9561716,-190.3227011,63.9080033,-1001.3001256,5.0,483.9594637,1.3416395
-44.5689358,1251675240967176441,234172.8498095,787.0352278,-293.4920672,88613.4217507,510552.1838921,236733.9849667,422.1064959,55571.903885,3.0,241206.7123646,302.1202825
-44.4724224,1251675240967176320,373.9636481,599.8700377,-77.0664633,8253.577698,28869.2442639,18796.9246145,416.3118653,12362.088868,2.0,11672.3215186,16.9637684
-44.4974712,1251675240967176220,2215.3080936,896.4227815,-6.9261921,6675.4127624,-18656.3785836,-34588.2312712,195.1400734,-51532.699561,21.0,9244.2047701,8.0253482
-44.4878639,1251675240967176226,433.0894063,460.8300528,-1.4088082,1390.7858842,3778.5036686,-2098.1315316,114.639451,-6036.791907,16.0,2473.8333342,3.3763238
-44.4831389,1251675240967176225,736.905087,730.3758091,2.6089298,3105.6478919,5419.4108775,-4945.7092218,171.3429857,-15444.2377046,18.0,4739.5933685,4.9849567
-44.4745824,1251675240967176224,144.5667566,277.2845039,-0.5477224,855.3579266,2547.9418103,520.4629721,95.819345,-1002.7115569,8.0,1168.3919166,3.3221405
-44.476145,1251675240967176222,1752983.9664814,1155.0718898,-396.9086277,225961.2101152,1187210.3925325,682241.5586523,273.2785062,21146.3652321,16.0,316719.2949613,245.3092976
-44.5000982,1251675240967176221,419.6864318,529.8805368,-2.3033148,1822.3733827,-1568.5092571,-5797.8407168,105.4974271,-9965.6440925,25.0,2204.846424,2.9402705
-44.4715776,1251675240967176232,603576.2714346,993.7105256,-33.0232625,4730.2096684,75736.844856,-8223.8571696,195.108514,-398829.6513513,25.0,122764.7384704,59.8394325
-44.5239661,1251675240967176219,1903915.387108,1076.9731422,-441.6793147,258451.6665611,1733878.3076485,403172.4530837,341.0274876,-115919.798738,8.0,629719.9304775,393.7194817
-44.5087627,1251675240967176254,198188.7988634,397.3029348,-238.7228306,133800.5514019,243226.9731185,20541.5620822,224.6494587,-24374.1296854,2.0,189222.5544456,344.5813054
-44.5423149,1251675240967176251,94.7203662,433.066599,0.9799826,1228.2134193,3024.816478,1488.6429802,124.2597201,-629.7464885,12.0,1273.4827996,2.2738481
-44.5615773,1251675240967176248,104.18545,207.2260199,2.4052549,335.0277718,1491.7307987,529.3070655,90.2879326,-813.0216085,5.0,936.4381564,3.1995847
-44.483365,1251675240967176247,49690.3241768,176.637827,64.3987122,244.8345796,-1036.3393703,-15265.8303625,72.3339016,-33793.0099404,5.0,14550.2467585,66.1317645
-44.4731325,1251675240967176244,88.15321,147.356163,1.8630742,252.4250639,601.6450334,-138.2084766,69.4993752,-949.9909709,4.0,686.269884,3.8840039
-44.5038472,1251675240967176243,14.6938842,163.4581629,-1.3091374,186.9206125,-365.2993159,-718.457937,71.1557702,-1226.2110952,5.0,326.3796286,0.6271097
-44.5395665,1251675240967176240,246.6523818,615.8630247,3.2011876,1139.6611957,3936.9184475,900.4703438,176.091946,-5125.0160576,12.0,2903.5950464,2.8030437
-44.4946498,1251675240967176214,373558.241007,1214.0831789,-184.2829072,70479.0835058,907564.6364636,691269.6896228,341.5531343,352472.856288,12.0,191664.9226542,147.216526
-44.4917905,1251675240967176211,64253.6803313,468.3510083,5364.9993374,12566.2565386,249315.2338542,116457.7246682,259.4590637,78024.9785622,3.0,95473.879623,122.8309397
-44.4737846,1251675240967176206,145.2528474,301.3541236,-0.2812377,480.5058081,1928.2298337,227.2217018,65.2405306,-770.1170297,21.0,819.3926799,1.7433307
-44.4761433,1251675240967176205,2254441.262546,1138.0681239,-146.4564967,296238.0707834,1539756.6161623,589655.3709759,274.2788237,169955.1946882,15.0,509340.6728087,335.1768298
-44.4900541,1251675240967176204,80.0886069,795.1445307,-3.6913316,1664.0352076,4628.1534395,-285.7850949,263.4686841,-3782.4885842,9.0,2573.4789122,2.1248448
-44.4724318,1251675240967176202,302816.2565519,772.000108,140.74516,26139.4989862,96000.8065505,-9533.6192398,195.7288238,-222648.8155537,15.0,101685.4969073,104.9049079
-44.4906233,1251675240967176298,91.3107238,439.9742934,-0.7555298,510.2736885,-315.5008758,-1904.5321248,100.2335837,-4262.0979446,19.0,1025.9869828,1.1054285
-44.5958556,1251675240967176305,1169264.0509316,1090.2337795,-634.2353117,134786.9273521,342878.6688129,27135.3945652,273.1805493,-491562.6548406,15.0,273489.3737146,247.4382666
-44.4762588,1251675240967176299,517886.2162636,747.5627477,27.5706143,179876.0534903,565931.0906351,-27705.7259326,312.3414409,-190150.3730118,5.0,310472.3230442,301.2552761
-44.5688071,1251675240967176306,2742926.7221851,850.2006603,346.4101852,182197.8302013,1929128.9275608,139836.494413,255.9534798,-239948.0200268,8.0,740343.267606,461.7806012
-44.494064,1251675240967176297,35.6831287,302.9846242,-0.2974476,122.4125246,103.0135859,-673.2360256,134.2665192,-2083.0297487,5.0,836.3611092,1.1191261
-44.5598215,1251675240967176295,566.113429,622.2358218,5.3505193,3620.3356375,19695.7335106,14058.6731129,165.506281,5558.2551146,14.0,4052.6594213,5.1508345
-44.5227297,1251675240967176294,16893.1650751,301.4170019,-42.9678813,13100.4393346,11891.5792036,-26265.4189946,170.9226456,-44446.6657502,3.0,29481.9922156,70.2455428
-44.5089767,1251675240967176272,646605.0897095,612.8151573,290.3234507,80886.844423,578720.5972475,219823.5565311,206.3046959,121808.6398014,7.0,220813.8556209,280.6895054
-44.5228708,1251675240967176269,1024.6309566,302.3886177,-114.6971728,6870.7294039,-69812.6518851,-75485.7091029,211.3579552,-83554.110693,2.0,9716.6787064,29.0114592
-44.562676,1251675240967176260,414.1525414,635.5644648,3.7749388,2480.3544672,4505.8871152,-1406.8285234,182.5788991,-8060.522366,12.0,3854.3522116,4.598594
-44.5414528,1251675240967176257,27.0471542,197.8775965,4.1126687,319.4507002,379.0115149,-372.1392817,94.4665495,-827.1236091,4.0,543.861729,2.1059313
-44.4757592,1251675240967176256,16.6646131,175.263553,-0.5370262,218.8665852,-144.2656636,-544.7884537,69.8513463,-978.5475746,6.0,325.4317244,0.9533004
-44.5274282,1251675240967176281,3630.327056,261.8928246,-16.0617852,11188.3788531,26507.3988105,13672.2742607,183.6701265,4130.6411043,2.0,15822.7571151,55.7391847
-44.6016482,1251675240967177589,3.783942,162.465766,1012856.522097,225.3605869,-660.7499716,-828.3384416,111.9811314,-1111.4711455,2.0,318.7079984,1.0584959
-44.6472765,1251675240967177588,5.5782553,268.9457124,-1.7585097,197.247823,1078.1250589,594.3554574,134.3789602,256.6348755,4.0,367.3758337,0.2910519
-44.5951663,1251675240967177578,2995.1400802,356.8708704,-82.9128742,13930.7316739,50326.9812152,32772.9570487,245.7848824,22465.5178674,2.0,19701.029667,48.2392936
-44.6589332,1251675240967177567,3192387.4801769,1158.6779049,-5732.1286546,402398.2251124,2020351.9691524,348010.2762703,376.5005103,-3595.4225751,4.0,884610.3802383,1002.947163
-44.5688522,1251675240967177566,141350.5432571,789.1274274,509.031682,47067.9028684,443802.1492257,272313.1303933,342.94375,95535.9546665,5.0,130586.7190413,137.4729365
-44.6491125,1251675240967177583,113.1883608,430.6694116,-15.1153827,29.0874507,3106.441982,-148.3697501,246.9283772,-2284.1856575,3.0,3103.9175683,4.8596922
-44.6589425,1251675240967177668,12088.8714212,765.6688955,-2186.540007,59913.6965007,397019.6206642,323612.9232809,530.922078,277192.2276628,2.0,84730.7621632,98.8241908
-44.6587981,1251675240967177626,704471.4093031,622.597058,257.8506168,43626.6192809,432741.811882,-13823.2684679,247.678178,-228577.4161922,5.0,235492.9713801,310.0482287
-44.6021053,1251675240967177814,23.9984268,160.022492,1.6050153,303.8879044,860.6158478,519.7167924,62.5779161,40.2606355,6.0,358.9769886,1.4549921
-44.6252657,1251675240967177788,31566.7558861,343.9482613,-415.9332831,26821.376033,115482.1700811,56251.7087524,194.3418489,25773.8665254,3.0,46046.5916082,99.0455909
-44.6253607,1251675240967177842,414372.6013859,510.7792041,-392.7194841,97381.3270566,527381.2346935,103124.8119403,209.8709024,23903.7758275,4.0,224567.663714,293.6751516
-44.4959067,1251675240967177235,0.6868109,175.9373885,-7.4323885,103.8787633,89.7372416,11.0484753,121.6041361,-118.0202849,2.0,146.9067558,-0.5117308
-44.4886106,1251675240967177226,4.2264068,117.8440951,-0.4825866,171.3268955,-621.986718,-788.2697254,83.301267,-964.6405089,2.0,242.2928192,1.7467553
-44.5498578,1251675240967177197,76.6628235,119.4182205,-1.7495639,32.2026021,622.5356938,201.133433,68.4889848,-691.0942206,3.0,749.3015099,3.5957331
-44.4993488,1251675240967177207,48.4153305,92.1071596,7.3283044,453.5895877,441.1178711,26.0807166,64.952708,-466.0613044,2.0,641.4725467,6.05257
-44.4724696,1251675240967177104,7327.6656491,735.3927792,-11.676504,34796.3141941,78966.6847676,32491.2814586,419.899819,-9934.0304803,3.0,44798.4502456,49.3186301
-44.6107823,1251675240967177090,34.0219369,198.4982497,5.1101371,93.0221099,1377.9166422,635.3124958,88.212889,-229.5108807,5.0,573.1442319,1.2505063
-44.4732352,1251675240967177058,0.9856394,120.8219454,-0.2392325,84.9318697,-652.4385401,-746.1379413,85.0913114,-822.3022795,2.0,120.111802,-0.0162838
-44.5898337,1251675240967177081,118.0480678,284.1906076,1.1623455,310.0551328,3160.9463405,1601.7047499,78.1904491,-119.7127765,13.0,842.7144697,1.5499714
-44.5283329,1251675240967177163,5393.1235819,211.5977934,29.1155632,7355.333829,-11611.1959936,-20678.3001285,105.5730595,-30172.0839793,4.0,8995.7946623,40.4311795
-44.496816,1251675240967177160,1.8486965,101.8665598,-0.1724864,43.0509619,619.550737,529.0956612,57.8280868,441.0573968,3.0,93.1467442,-0.1517868
-44.5954144,1251675240967177491,26886.5835159,404.5784896,135.4772198,47356.5851365,91877.255929,31651.5295628,277.9417048,-2835.9143441,2.0,66972.3249678,144.8960891
-44.618117,1251675240967177481,26.2074775,141.1475357,0.8197356,17.8545635,764.7031036,293.2596611,68.4177426,23.2202591,4.0,364.5446936,1.0233661
-44.5676064,1251675240967177497,36.9229889,132.7826759,0.8839096,307.6221963,827.3329896,415.4711821,53.280239,-65.3905451,6.0,359.2627312,2.0752302
