decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ
-44.4900978,1251244232409091662,3.2472571,212.4956684,-21881.8849214,280.3726299,-764.2492127,-904.0774381,134.6286021,-1324.9944726,2.0,396.5067758,0.7982509
-44.5682556,1251261824595134873,0.0527374,152.1778756,-0.1842849,24.7995266,5.0031776,-23.9612325,106.4563424,-44.5958757,2.0,35.0718269,-0.9732628
-44.5936727,1251244232409091152,111.3073863,758.3796575,514.1121039,5659.2522145,3169.6660824,-2217.7310003,535.790974,-8148.8383466,2.0,8003.3912347,9.7133024
-44.5516405,1251261824595134449,55760.5258108,390.3949139,1618.3876251,29668.116654,132753.961177,24616.5103214,210.3690457,-10893.3513615,3.0,75835.3530572,126.8592988
-44.5849984,1251253028502110764,102233.0677327,575.545189,4564.9902857,136436.099236,420285.4677483,205611.3367188,349.5815004,147413.2692763,2.0,192949.7819368,254.3988325
-44.5185955,1251253028502110745,0.1463022,142.1347641,0.0689878,38.5627038,-760.3867745,-792.8817776,99.5630564,-837.5121821,2.0,54.5358987,-0.9238581
-44.5607242,1251253028502110741,143.7809771,323.6241457,-1.489105,737.2503226,1643.4541859,-278.4041685,101.1326196,-2254.9876221,10.0,1304.0656526,3.1542027
-44.5641374,1251253028502110738,8.3922308,194.8695578,0.0077611,57.1399752,-354.5098262,-755.7703384,86.1364818,-1083.8499242,5.0,259.5539534,0.2301325
-44.5771057,1251253028502110793,26.0254718,376.8354174,-5.5809168,470.7168033,-80.0346392,-1344.6029931,124.2566433,-2448.7075985,9.0,717.5406243,0.7848162
-44.5513775,1251253028502110643,59.3483684,245.6279166,-1.6922301,505.5439195,2219.1348482,1194.5299841,76.5979522,205.2628159,10.0,668.8403169,1.8454215
-44.5856044,1251253028502110641,2.4391704,253.8337934,-2.0607216,280.3240458,1331.232259,1048.2622935,179.4815999,770.5841674,2.0,396.4380674,1.1992248
-44.5623071,1251253028502110681,173.222575,206.0958894,-0.5887903,225.6884253,1597.7824501,335.601823,66.2356664,-997.7478681,9.0,844.6120203,2.5532427
-44.4779876,1251253028502110679,9505.8709728,737.3722785,147.7718767,50843.9931669,-178881.5270765,-231575.239376,521.1420342,-280569.5134103,2.0,71904.2647018,95.2606079
-44.5101217,1251253028502110991,8.6491676,677.7320388,15.2485563,1412.0258565,-3601.5295932,-5185.814312,476.5401476,-6425.5813062,2.0,1996.9061167,2.0582034
-44.5849535,1251253028502111018,248320.4623634,670.1744004,-1241.7484203,136422.3983599,591920.9661661,224242.1450808,361.0000283,93804.7419957,3.0,257407.998835,280.9408189
-44.5930436,1251253028502111057,311119.0839329,742.787534,-2255.7477587,303559.7835942,811313.1748419,354292.7275144,469.5626692,204193.6076536,2.0,429298.3629499,454.0866485
-44.5657852,1251261824595136100,5.6796156,56.0840592,8763.1098852,94.5189083,-308.3406933,-400.4674103,39.6478904,-497.3785098,2.0,133.669922,1.9425578
-44.5076492,1251253028502111031,22259.4801781,315.5686594,-20.6144736,12241.1794951,-57359.7125679,-83479.8656996,110.092081,-109247.9410078,8.0,18532.4788224,45.8748266
-44.6003447,1251253028502111022,81.4241077,268.3524624,3.8578448,383.4853924,1304.8160877,192.2205004,83.8516679,-1253.8556649,10.0,772.5740323,1.6703044
-44.6346195,1251261824595134323,1396460.0324616,867.1492069,601.1284734,199808.7643324,1787775.9890926,230654.1167787,289.0573884,-2859.1201759,7.0,618225.6774325,344.0111953
-44.4830641,1251253028502110850,1040.7604359,533.2296862,-35.3533857,12164.4503008,-148136.0483829,-160520.6278064,377.0040196,-172464.9489845,2.0,17203.1305942,31.4396646
-44.6145841,1251253028502110876,2765977.7643584,881.7401363,-1992.4879504,208907.1889763,2096379.3918783,298457.314112,235.5721541,23501.1008052,9.0,687647.9487363,466.862402
-44.6086352,1251253028502110950,10167.3695013,896.1600269,-2.2885955,4593.5757771,27478.2139623,12310.3177589,280.7349588,-65546.114466,10.0,28102.3559573,14.7672255
-44.5032477,1251253028502110958,4.5070115,172.9730045,-0.7068171,261.8908708,-715.8821389,-910.156697,119.1779953,-1239.6638806,2.0,370.3696214,1.2062199
-44.5919364,1251253028502110957,175930.181067,458.7266196,2929.6709218,3743.555304,152196.2970845,-47689.898384,255.0161245,-107226.8546462,3.0,148709.1355012,196.0269864
-44.5537054,1251253028502110933,203.6040677,972.6524828,2.9569537,3555.8786366,45440.0955476,37221.8666814,484.3226172,25592.4015458,4.0,8304.0490183,5.1869686
-44.5278451,1251253028502110923,466540.372973,754.0443592,-145.8637206,146820.719952,701835.0776584,172251.2829194,305.417276,34193.722658,5.0,289415.7680831,292.3346992
-44.5261336,1251253028502110304,96.2893369,343.6950345,-0.6687833,606.0942294,2127.9409765,1166.0636094,87.7294522,-972.1304454,15.0,929.7094234,1.615915
-44.5297382,1251253028502110303,543877.4190811,1004.8101663,53.1221618,6158.389408,72922.0884528,-31886.4905675,245.8143605,-388115.5347931,16.0,151621.0982642,80.5768032
-44.5288072,1251253028502110298,84.9256583,147.8780422,-0.6139472,209.9686029,685.4711482,148.1271133,51.1205323,-452.0229282,8.0,491.0308381,2.4174965
-44.5130918,1251253028502110293,83.1295448,338.6570625,-0.0333592,558.1727059,2307.7645286,613.5711513,112.046725,-1644.618096,9.0,1092.0572332,1.5781107
-44.4950857,1251253028502110317,1.580267,103.734118,-1.0080053,93.3419213,-235.8014939,-357.7927935,70.6685694,-422.4853365,2.0,132.005411,0.3430717
-44.4851604,1251253028502110316,72.2975996,250.654823,-0.0397361,297.9326582,-566.6310262,-1756.1937622,64.3583854,-2876.086855,15.0,556.9174306,1.1982772
-44.5042803,1251253028502110315,2.7520451,123.1641079,-6.2494401,86.8640931,-635.8107117,-750.6292093,70.9384525,-921.1512594,3.0,146.2631771,0.2146174
-44.5125962,1251253028502110314,2.790579,138.1061162,-0.0398196,64.8744759,-687.7795162,-786.1577682,68.8785298,-967.204499,4.0,131.8664494,-0.2653134
-44.5147315,1251253028502110313,37.4731377,220.0810058,-0.600528,560.5884438,181.0611622,-488.0629439,89.6419619,-1270.451075,6.0,604.4610608,1.8538726
-44.4737613,1251253028502110312,87.6013135,269.9189291,0.9373808,938.6069487,1187.6218638,46.5214652,107.6886475,-1590.1222083,6.0,1081.6409953,3.0169611
-44.4765686,1251253028502110311,131.5089172,263.6776137,-0.1417531,677.2114658,930.5192785,-531.6763661,80.9686158,-1677.1544198,10.0,881.9187812,2.7916484
-44.4823302,1251253028502110310,21.3948358,218.7989073,-0.1062576,198.3342314,396.2347231,-404.5736307,96.9721665,-985.8532832,5.0,503.4083565,0.9371723
-44.5550885,1251253028502110269,0.3365506,230.4890525,0.1867867,18.0538307,167.5323338,65.6528884,132.7565626,-1.6707673,3.0,92.917286,-0.9095095
-44.5010503,1251253028502110265,11439.6661058,701.2366703,51.680718,2808.0464489,5520.8077397,-10455.8724406,263.4156797,-80295.0196718,7.0,30926.7585256,20.4512957
-44.5049718,1251253028502110261,188.5488711,273.0559071,0.2809134,659.258661,1708.8134326,575.945113,61.7536945,-986.3508299,19.0,842.3880187,2.4453584
-44.507755,1251253028502110260,29881.9593978,282.120856,17.4399789,19002.2572363,-25163.7986938,-64959.9440062,139.3181158,-93704.3292669,4.0,28758.0937639,83.5402788
-44.5278966,1251253028502110259,1071306.2813698,1004.3561787,-171.6187903,257328.4496448,1477998.0348844,534001.1740354,298.5319562,234834.9667912,10.0,376789.2783405,274.8535103
-44.5438115,1251253028502110289,219.7278989,390.9666667,2.422426,763.3646905,4794.6426612,526.6742047,102.8188944,-1595.592106,14.0,1589.1189669,2.5236585
-44.5256329,1251253028502110288,122.6850785,382.2606781,0.889738,610.4767354,2793.3566458,833.7178553,94.5480873,-903.6818101,16.0,1049.8331243,1.6420644
-44.5075218,1251253028502110285,1892.7429335,282.1694833,-12.3694221,3603.2310796,-82765.5764532,-90030.0097594,162.0934421,-98697.1204929,3.0,8354.4865206,24.104057
-44.5101012,1251253028502110283,318.8354158,702.6394152,-4.6370539,1851.661408,4494.3223152,-5227.6924513,208.7426909,-9780.2127115,11.0,4053.4436614,4.1163562
-44.5193879,1251253028502110281,10.9506094,143.0585208,0.3494346,150.6205416,-307.3940993,-633.8560419,62.9815549,-865.9661881,5.0,230.7972715,0.7632533
-44.5097856,1251253028502110280,9.4875762,185.4042108,0.3393385,219.8321243,547.4376792,229.642951,73.7378089,-61.3507829,6.0,264.5714222,0.536116
-44.5759452,1251253028502110320,139160.9873592,799.3738227,415.2392571,44403.8772769,37782.3932709,-48980.0309085,228.3978509,-274795.028018,12.0,84421.7271077,80.2028578
-44.5012941,1251253028502110278,21198.4230437,329.5321747,240.3559452,14273.9471213,87115.5885395,39897.3247255,159.375728,20494.1908796,4.0,29376.5708831,67.1827454
-44.5075761,1251253028502110371,4669.9357014,308.4727034,381.1056589,13880.7002448,-67652.5889668,-82922.8544651,177.6374219,-98128.0529801,3.0,15257.860983,39.0982401
-44.525006,1251253028502110369,144.245633,171.0752314,0.0266399,533.9519616,833.4829067,-334.7276823,53.5090256,-1334.2540193,10.0,662.8126729,2.8223945
-44.5097855,1251253028502110368,55.324065,118.0009449,42.843796,621.0745064,602.7664799,29.0382225,83.2570545,-639.3825329,2.0,878.3319902,6.5480489
-44.5131036,1251253028502110355,41.3366413,332.832178,0.7286914,268.0608007,2997.9148111,1475.4121468,125.2871134,380.7234902,7.0,834.8711108,1.0598658
-44.5183447,1251253028502110384,63.8817286,262.8018353,0.1732427,215.7633635,1885.5182988,1084.6879459,67.1960445,-208.963352,15.0,550.7227958,0.7376291
-44.5300006,1251253028502110381,51.3505661,235.2417062,7.0258394,67.6503259,636.7137333,199.5806288,104.1195256,-1217.2332842,5.0,808.8129079,0.9987781
-44.5159989,1251253028502110373,49028.3484947,657.145922,188.4166541,70568.176313,-12783.5600812,-142250.8833174,375.9863472,-223402.3345299,3.0,107202.5386022,124.6781785
-44.5849016,1251253028502110328,248441.895698,480.0813733,653.9115522,48901.3906959,314114.7698932,-9244.6481382,244.0381619,-78457.3649965,3.0,213936.831611,252.4505636
-44.5911511,1251253028502110326,46.0107958,716.2792343,0.9289556,713.1791073,3556.02557,105.5880817,236.3644773,-2676.8110516,9.0,1669.3075913,0.8526886
-44.593409,1251253028502110325,1536025.8742741,1040.107843,1054.2497715,123550.1731559,937092.8442478,269653.745077,338.8526562,-105217.8915257,7.0,441652.9940673,459.343457
-44.5682025,1251253028502110323,83.9757637,667.1633407,-2.4243261,1511.5370357,1688.0627681,-1842.6200844,198.3271543,-4685.9412045,11.0,1974.734088,2.0871417
-44.4708059,1251261824595136376,5.5771476,239.4649284,44772.1268339,399.9045593,2347.343532,1955.7354498,169.299941,1547.5344133,2.0,565.5504515,1.9631757
-44.5963992,1251261824595134879,118.59431,177.1598752,-1.0889422,393.5528887,1290.8663391,499.763116,64.741804,-652.6936998,7.0,651.5345349,2.5006447
-44.5033129,1251253028502110237,59.0881612,198.1668151,-0.3499819,254.7646244,-387.3236985,-1266.3535037,65.3371144,-1758.8482131,9.0,536.8138298,1.328441
-44.5095031,1251253028502110236,780.0040008,563.1842959,-4.4049965,2058.381265,-3372.3001667,-9790.4772265,128.0368864,-18909.9080401,19.0,3788.0656198,4.8524227
-44.5150477,1251253028502110231,127.4599828,298.1880682,-0.0371603,707.3861088,1167.6791387,-810.1363581,96.6669816,-1950.2312758,9.0,1010.0435069,2.281459
-44.4821658,1251253028502110239,384450.8422462,678.4898755,6271.9686989,211684.6181856,461574.1358649,94559.2821608,358.5999836,-92364.5579509,3.0,279522.3027382,392.152335
-44.4913086,1251253028502110227,58.277147,232.4626457,2.8164857,489.0606875,76.1700983,-1007.2844754,93.8467723,-2288.8066421,6.0,829.1602282,2.5595787
-44.4820133,1251253028502110248,3151902.3658556,932.4814448,12.0969054,273785.4732953,2343996.2586072,449726.5513957,217.371001,172031.5250527,14.0,641961.2997326,387.5478289
-44.5009311,1251253028502110252,139.0884589,283.0090997,248912.7615742,2360.9375413,-52690.6743228,-54926.1159614,199.9054064,-57412.5494054,2.0,3338.8698908,10.9093707
-44.5159077,1251253028502110250,597684.9341531,1095.9484711,-42.4049049,169477.9184229,874945.6049009,573924.2527263,262.7643404,282393.6807665,16.0,205184.9684066,173.1835186
-44.5124038,1251253028502110249,843684.4610446,996.837374,-51.9314542,8204.3328698,70259.7733039,-61705.636268,222.8646381,-472127.0202623,19.0,173230.1602844,103.5935442
-44.5601013,1251253028502110246,860357.0038311,992.8731384,-782.6809897,205992.8549299,1536305.2860395,459396.1189476,312.9419191,180710.0906382,9.0,407663.9562401,255.3873073
-44.5344382,1251253028502110245,6111.5661149,151.8300598,0.592953,1611.1481007,3032.4344538,-449.9459481,38.4363268,-5419.6347173,15.0,3201.620363,19.0730219
-44.5537276,1251253028502110244,13766.6031515,965.2271527,-9.2446496,13109.5265589,50608.5268224,21745.6107202,339.4581001,-67931.3263209,8.0,38956.0583483,25.6593721
-44.594747,1251253028502110243,76.4819703,288.8179676,-4.2483624,499.2683472,1336.4293921,24.3451447,95.0796035,-1526.9589343,9.0,856.5975072,1.8509359
-44.599425,1251253028502110241,35.7622577,528.7789536,-0.4208373,851.4250094,1579.6698529,-698.6256594,215.006937,-2531.2754445,6.0,1452.4929517,1.8029782
-44.4830629,1251253028502110210,3299748.1339788,1067.3552079,-317.6454413,331145.1448988,2036034.7126583,367803.6153804,298.3015505,-10282.6380958,9.0,832807.7317618,521.6406203
-44.5033445,1251253028502110217,161.3562328,372.767054,-2.1104445,895.5790186,-728.5706761,-3508.3162137,117.4039697,-6396.2949831,10.0,1605.9931091,2.7174352
-44.4780615,1251253028502110215,646927.4653342,1087.9640502,-1.1581458,63458.8030967,466398.0159949,281175.9834782,226.8943803,-176894.3608677,22.0,166624.7612939,139.9561799
-44.5072972,1251253028502110214,103.3656959,573.8538135,1.0124367,978.1838841,1779.7869824,-416.4793896,142.0644296,-3621.7860965,16.0,1502.7507756,1.6665421
-44.4868625,1251253028502110538,2.5726812,95.9664866,-0.1282301,24.4531247,-478.3875334,-544.109821,54.9640214,-683.6906575,3.0,112.1413173,-0.0410078
-44.5393424,1251253028502110540,0.8358659,156.9861485,-0.109593,34.3652219,-745.2192927,-854.96105,69.7971728,-934.2514307,5.0,70.8241597,-0.8706263
-44.5509165,1251253028502110539,7.4181033,123.6145026,0.145608,112.0618312,-377.0877493,-636.8319341,60.8786875,-811.0362557,4.0,199.1798176,0.7280293
-44.5209207,1251253028502110537,22.3952284,174.3971208,0.8358349,584.2660371,876.6171245,348.8032747,122.8842382,-291.9149497,2.0,826.2769538,3.8468529
-44.5378359,1251261824595134342,8.8576514,168.0097352,0.2766999,111.6737955,-673.2184581,-829.9882038,79.9389655,-1402.6097418,4.0,335.5803476,0.297379
-44.5185719,1251253028502110531,14.024507,156.7282365,-0.0572204,54.6970031,-55.150042,-277.3041081,77.6450168,-745.4191017,4.0,329.0230427,0.4934613
-44.5077947,1251253028502110510,0.0287659,372.4077585,0.3058127,44.6819669,38389.7047027,38342.3859819,262.9877443,38300.3407689,2.0,63.1898436,-0.9855117
-44.5622722,1251253028502110506,57.2906937,189.134663,-5.1269346,451.2350428,983.0390547,49.0619962,102.6061171,-706.7749396,3.0,874.944019,4.3653185
-44.4818555,1251253028502110504,120587.1048505,578.6144942,2290.2839048,116175.9348012,144825.961342,-21472.2121992,332.3052794,-142131.4452845,3.0,144342.0198484,198.8737337
-44.5250651,1251253028502110500,0.4185294,120.1174096,5826.8245288,55.2674307,-573.7908525,-617.2646609,83.4614711,-684.3257138,2.0,78.15995,-0.7590063
-44.4875631,1251253028502110526,1.5728171,130.6024413,0.2043459,117.5900272,796.1036996,638.4501455,88.1531554,560.9236451,2.0,166.2974113,0.3263086
-44.5103657,1251253028502110520,36.4856245,190.1916565,-0.7717848,350.7335844,286.5021061,-674.8724046,84.4998475,-1228.7142764,5.0,591.7310632,1.7061113
-44.5013426,1251253028502110589,91890.1335488,511.2018732,2699.5191248,111921.1869264,316169.8585342,159612.7257344,338.5804629,92327.4846814,2.0,158280.4604682,255.8011228
-44.6000887,1251253028502110574,963366.1763269,1061.1935351,348.838064,223943.9478481,1043599.1360904,531858.7975597,296.8310489,229796.6573467,11.0,312684.7236168,285.0793522
-44.5991468,1251253028502110573,51.1966347,331.7904516,-4.0998157,802.5684241,848.3940858,-183.1700677,116.1323102,-1668.5765777,8.0,880.7336883,1.7007893
-44.5811658,1251253028502110572,60.5011391,108.086018,6.4226501,594.7414232,619.0168441,59.611816,76.3270544,-570.4660024,2.0,841.0913868,6.9372889
-44.5978872,1251253028502110417,24.4912234,707.159955,-2.2617468,587.2447301,167.0746735,-1415.6963676,247.7951469,-4181.8865562,8.0,1332.1517404,0.4842681
-44.5194121,1251253028502110440,55.3298411,132.8319141,12.8364973,698.6674509,711.4954958,18.3299771,93.9241629,-685.839406,2.0,988.0649847,6.7757472
-44.4829614,1251253028502110398,83218.424955,786.8053916,-17.3684445,63515.449959,454444.3430303,249190.674465,347.1476259,168150.2168819,5.0,119755.4251764,116.0019796
-44.5014022,1251253028502110390,17.511549,304.3208659,-1.2864778,900.500008,16341.4761436,15432.5923189,215.1803531,14540.4761275,2.0,1273.4993243,3.451458
-44.5033399,1251253028502110400,123.8839612,363.8646645,-1.9273548,785.3184018,-2092.7807554,-3595.3803894,119.8874619,-6769.4538938,9.0,1514.6771223,2.4737676
-44.4737295,1251253028502110479,2.8475873,201.0908709,-0.23816,222.1126914,-810.3500694,-1024.9352426,115.6850164,-1284.9952967,3.0,237.4850245,0.3729069
-44.4995313,1251253028502110465,110.5196825,170.6602516,-2.1090157,591.4588573,965.0785787,104.4803096,66.2465895,-694.9899868,6.0,706.4580333,3.8317618
-44.4830862,1251253028502110463,115912.3694014,864.6917266,-211.2837023,149089.9741698,598079.8644569,373623.375073,486.6070825,204001.6783649,3.0,198974.312049,201.4804457
-44.5566641,1251244232409088787,552.9619929,466.9411862,6.179397,1658.2537762,10910.3964668,5933.7688303,139.8975733,2175.3208451,11.0,3318.4944395,5.7396005
-44.5541667,1251244232409088788,6.2824228,170.176114,-24.3222926,302.9861676,-113.5749557,-359.1541652,118.6917325,-719.547291,2.0,428.4871475,1.5953524
-44.5936557,1251244232409088817,132.8368409,855.3876429,2.4113032,962.0549464,9078.3630616,3198.8286992,345.8208417,-3767.2342824,6.0,4119.7540314,2.7139219
-44.4798739,1251244232409088871,67.1216259,230.5407636,0.689632,666.5562633,1708.042994,562.6230522,114.1534086,-852.4122493,4.0,1046.3707501,2.8407611
-44.5525376,1251244232409088618,102.0026697,222.405273,0.5211429,489.4182669,1381.4631002,269.9167265,72.7272859,-637.229567,8.0,682.7912731,2.4664317
-44.5627817,1251261824595134704,1.7887031,197.2553169,0.1110162,104.240666,1226.2654812,993.4966262,112.8237369,858.3296426,3.0,189.6391494,-0.1834004
-44.5720869,1251261824595134702,0.9988971,167.2875125,-7.743765,119.6132412,-715.0874496,-798.7794876,114.1550134,-954.313932,2.0,169.158668,0.0045528
-44.5391864,1251261824595137150,687.4538236,942.9649484,1957329.0948599,17482.8600722,292511.2450692,275267.5963478,666.730095,257545.5249249,2.0,24724.4978231,25.501004
-44.574345,1251244232409089016,1.9474522,519.0592144,50.9452794,512.2768439,907.7006014,413.7381149,366.8542939,-116.8530863,2.0,724.4688603,0.9689995
-44.5833924,1251244232409089131,91.3338374,417.7273631,3.880254,842.7173147,3526.5915752,1074.3872087,130.5555074,-661.4716509,10.0,1239.5959485,1.7254594
-44.6037903,1251244232409089065,102.9820865,648.7300897,0.9976024,1602.5217277,-3403.7181769,-6632.6224297,194.429388,-9974.0604254,11.0,2072.5572676,1.8977969
-44.586783,1251244232409089064,1.0368291,192.7921319,-11.1555673,138.9664465,413.8614467,287.9684138,135.8707559,135.9285536,2.0,196.5282334,0.047097
-44.4952261,1251244232409089075,277.4521976,359.2373917,-0.3720362,1883.2267819,2543.2004049,-1079.278711,145.0839143,-4042.8543789,6.0,2461.1971349,5.191211
-44.5744552,1251244232409088091,241.3897513,614.4126893,18.8624332,2871.2875869,8366.0218402,3019.0042055,228.7050449,-2068.530084,7.0,3846.7446545,5.498224
-44.5979086,1251244232409088090,278.1829171,549.1670453,6.9206102,1948.6921603,13858.34448,9320.0357358,173.3558458,4344.243973,10.0,2979.1498997,4.2628264
-44.4899032,1251244232409088083,179.6085938,295.3984256,2.48079,1335.8339232,2119.735008,226.0217086,110.4765703,-1788.7171346,7.0,1533.5852692,4.5320731
-44.5510923,1251244232409088116,10670.532308,284.4638209,-407.4041096,4198.1564179,18509.4380166,-5358.8053407,141.8507315,-17697.1946855,4.0,16733.5737424,43.1938447
-44.5028796,1251244232409088038,518.8594166,656.9973783,6.2198151,4469.6361671,11489.2797637,4242.7819882,216.6273847,-3501.6579566,9.0,5099.9369775,6.7516156
-44.5013578,1251244232409088044,156.5389473,405.0043941,0.5839341,595.4827325,749.8496236,-2048.0926861,115.4319026,-3821.8940213,12.0,1471.9046679,2.0366504
-44.4757685,1251244232409088043,74.2159807,326.7879493,0.1553323,362.2760532,2357.255855,854.1310966,83.1577679,-999.9946689,15.0,739.2724893,0.8313451
-44.4806175,1251244232409088040,175.2616786,301.6067751,0.3294093,687.9230003,1714.3672534,-499.7684926,68.381293,-1930.5721018,19.0,891.0087951,1.642537
-44.5199766,1251244232409088037,618.2754066,518.5983819,5.7240435,4071.7515803,7043.1029256,1984.9480642,171.3429631,-4293.4505694,9.0,4419.697372,7.4248333
-44.5255316,1251244232409088036,563.7208527,418.1144648,1.842584,1372.8856711,4385.841943,203.5032156,110.9705208,-5183.3754408,14.0,2697.104474,4.5868523
-44.5076671,1251244232409088034,665.2567425,572.7634705,5.87057,4022.9276875,10715.902806,2749.7812515,187.157351,-4427.7780384,9.0,4952.7104203,7.1818091
-44.4951866,1251244232409088185,28.5731988,353.2594303,1.2469679,257.9248186,-167.4852217,-942.1887532,117.1492244,-2559.3879671,9.0,683.8853162,0.3267317
-44.6183612,1251261824595134756,0.0383548,170.9285113,0.9681326,23.6712548,1128.2175878,1104.8999334,120.8545949,1080.8750781,2.0,33.4762096,-0.9806351
-44.4717715,1251244232409088136,70.8932823,108.0820383,0.4024809,136.3527905,570.8719582,-215.4196757,60.0543515,-629.9937335,3.0,657.5026248,3.8037266
-44.4718005,1251244232409088126,32.8097689,127.0890236,-0.4608456,307.6132806,706.0072578,268.8802196,73.0348544,-263.1381538,3.0,495.2261301,2.8810245
-44.5001586,1251244232409088125,237.8764265,235.2991951,0.6518938,819.9101769,1871.3661075,218.8356356,70.2477363,-1451.1834125,11.0,1109.1638546,3.7267601
-44.5390568,1251244232409088174,1913.0946837,224.5237711,14.1971818,4053.6805821,30846.7909744,24315.2847108,111.7933185,18621.9283322,4.0,5489.3183131,23.2072638
-44.5512402,1251244232409088173,784.010482,347.5822915,74.3202093,6882.0979034,74357.8804111,67353.0482543,245.7484788,60593.6846042,2.0,9732.7561926,27.2157393
-44.511719,1251270620688154636,169.0571265,489.8418127,0.2786406,513.1968331,3662.1282528,-956.071201,122.004401,-4369.1556729,16.0,1612.2529895,1.2376172
-44.5680151,1251261824595134824,49.8524801,82.8266374,-2.859186,436.3566221,554.3298495,-146.063291,49.2034473,-318.3833946,2.0,617.1014529,5.0147077
-44.6070516,1251261824595134793,51950.1280713,391.0088065,74.6414166,33885.1217688,-58475.9540605,-112664.0400444,195.0792227,-179302.8768692,4.0,52601.0030419,116.5168116
-44.5433697,1251244232409088432,167.0818223,142.1276882,0.1882236,506.2682224,648.6328821,49.3006343,52.8007724,-927.8099676,7.0,746.7561863,4.3021999
-44.5020587,1251244232409088313,62.6608713,206.35501,-0.2430353,546.7233186,736.9797244,69.9600568,97.8604632,-1188.0253637,4.0,871.0111916,3.5257516
-44.5602678,1251261824595134555,2855.2809304,303.0680964,-794.1258002,11503.2830707,-43368.3906479,-57049.3251389,211.3842318,-66374.9567892,2.0,16268.0989304,48.4817156
-44.5743721,1251244232409090368,3.1363317,625.0631881,-5.7543192,782.7714525,6291.7549163,5495.9462367,441.9404375,4726.2120113,2.0,1107.0060044,1.458526
-44.4784,1251244232409090332,4.7707584,133.5207329,-16.7127535,208.1930855,223.873257,72.3504688,91.7183483,-192.5129139,2.0,294.429485,1.2487468
-44.5394103,1251244232409090406,218.0072907,196.7224631,-691.6534462,2053.8804708,-17978.157318,-20039.4185203,139.103114,-22085.9182595,2.0,2904.6256172,14.1670514
-44.6558254,1251244232409090199,91.0000388,232.1420634,-0.6571785,913.0996024,1143.784143,-110.7862834,102.8641184,-1215.7363347,5.0,1052.8550518,3.860354
-44.602741,1251261824595134585,3279.7409753,145.4626797,-317.422053,316.6843129,11720.1806856,7736.0036238,83.5479768,1758.699134,3.0,5662.0596581,30.4351418
-44.5412177,1251261824595134857,12068.4703172,559.9165447,4037160.4674624,43544.815143,-105381.6255756,-153106.7018162,394.5480216,-192471.2558616,2.0,61581.6681463,104.4261815
-44.6471521,1251261824595134493,32.4383392,140.5789943,-3.6796811,423.5806737,132.7921853,-414.5656367,80.9822439,-979.6426101,3.0,561.464122,2.8866328
-44.5884513,1251244232409090690,0.849789,174.2043062,-0.8453461,113.7689271,1039.8287445,912.0812705,122.4799346,812.2908902,2.0,160.8935597,-0.2285933
-44.5510739,1251244232409090728,5072.0212415,306.5290011,-232.1395314,8100.1548143,-22734.5898224,-33759.5103201,152.7631874,-47705.4252314,4.0,12307.324591,38.2611438
-44.5815256,1251244232409090548,47.9196061,203.9378925,-1.9637288,384.3670774,1810.4972873,1150.8357447,64.1514987,500.5796433,10.0,472.2792009,1.5549074
-44.5834055,1251244232409090547,15.2779963,162.3904599,2.9685657,64.9396808,1101.2408435,863.5521377,80.9053839,302.5733824,4.0,369.4513417,0.537858
-44.6238779,1251244232409090551,3.3015517,136.355311,1.2889612,176.5790557,453.1501881,320.3907127,94.140861,99.9920767,2.0,249.7204954,0.9637963
-44.5715328,1251261824595136774,0.0061115,145.6740618,0.3293477,8.0526927,736.2136153,728.1235853,103.0062865,720.10823,2.0,11.3882272,-0.9969396
-44.6466352,1251244232409089575,1469248.7769013,954.182251,-1565.3608854,357832.8157146,1793793.3280249,621886.1453511,358.3567565,363439.266142,5.0,636197.2036015,544.0618779
-44.6016516,1251244232409089556,99.6442286,202.1428663,-0.188396,564.7401162,1190.847575,448.8468398,75.0609504,-1023.2366157,7.0,769.6174487,2.6868945
-44.6016509,1251244232409089709,14.555447,186.4493874,8.7657,503.2274218,987.0121011,514.7289906,131.6524318,-19.4427425,2.0,711.6710449,2.9919361
-44.6011799,1251244232409089708,108.99956,183.6530682,-0.1007194,306.6696713,1798.1439122,961.8199596,55.1408171,-191.0395659,11.0,608.0472708,2.088189
-44.6094473,1251244232409089706,103.7909655,280.5024909,2.1080817,591.9154508,3560.7864734,2485.6627948,88.5038654,509.4935777,10.0,943.2488884,2.3440079
-44.6305956,1251244232409089703,45.2120289,212.409628,0.7177852,270.6688873,1456.6129185,880.8434628,93.6352031,-191.4665682,5.0,707.6091042,2.095735
-44.6467474,1251244232409089491,164531.8366457,542.7862276,14726.686695,161947.0541314,370222.0275648,122509.3036654,338.6675725,46327.919302,2.0,229027.720339,327.4711171
-44.6560359,1251244232409089494,1020276.9188725,1132.4376207,-576.966273,98937.9243291,944117.0878752,582166.2835317,314.5308588,93947.2668845,11.0,257408.046846,269.640158
-44.6453046,1251244232409089490,196.0757995,463.1434479,-10.6498991,1788.011409,5761.0955726,2183.3069428,162.6273153,-1195.9087177,8.0,2500.7622745,4.072438
